"(PDH-CSV 4.0) (China Standard Time)(-480)","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\current bandwidth","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes total/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes received/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes sent/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\output queue length","\\dcnds0005337\memory\available bytes","\\dcnds0005337\memory\committed bytes","\\dcnds0005337\memory\commit limit","\\dcnds0005337\memory\% committed bytes in use","\\dcnds0005337\memory\page faults/sec","\\dcnds0005337\memory\pages/sec","\\dcnds0005337\memory\page reads/sec","\\dcnds0005337\memory\page writes/sec","\\dcnds0005337\memory\pool paged bytes","\\dcnds0005337\memory\pool nonpaged bytes","\\dcnds0005337\processor(_total)\% privileged time","\\dcnds0005337\processor(_total)\% processor time","\\dcnds0005337\processor(_total)\% user time","\\dcnds0005337\ica session(_server total)\latency - last recorded","\\dcnds0005337\ica session(console (yuaaron))\latency - last recorded","\\dcnds0005337\ica session(_server total)\latency - session average","\\dcnds0005337\ica session(console (yuaaron))\latency - session average","\\dcnds0005337\ica session(_server total)\latency - session deviation","\\dcnds0005337\ica session(console (yuaaron))\latency - session deviation","\\dcnds0005337\ica session(_server total)\output session bandwidth","\\dcnds0005337\ica session(console (yuaaron))\output session bandwidth","\\dcnds0005337\ica session(_server total)\input session bandwidth","\\dcnds0005337\ica session(console (yuaaron))\input session bandwidth","\\dcnds0005337\ica session(_server total)\output session compression","\\dcnds0005337\ica session(console (yuaaron))\output session compression","\\dcnds0005337\ica session(_server total)\input session compression","\\dcnds0005337\ica session(console (yuaaron))\input session compression","\\dcnds0005337\ica session(_server total)\output session line speed","\\dcnds0005337\ica session(console (yuaaron))\output session line speed","\\dcnds0005337\ica session(_server total)\input session line speed","\\dcnds0005337\ica session(console (yuaaron))\input session line speed"
"03/30/2016 14:44:28.461","10000000000"," "," "," ","0","6604419072","6830764032","26082009088","26.189562349101198"," "," "," "," ","1033773056","139161600"," "," "," ","0","1","0","1","0","0","23272","23272","0","0","53","53","0","0","0","189209768","0","0"
"03/30/2016 14:44:29.537","10000000000","325444.30349889584","8692.914731244904","316751.38876765093","0","6602612736","6842167296","26082009088","26.233283152822739","46913.509166516538","14.858095897865448","1.857261987233181","0","1033904128","139198464","23.194855235666022","67.38223947122016","67.410043382278872","0","1","0","1","0","0","978688","978688","8","8","71","71","20","16","0","189906368","0","0"
"03/30/2016 14:44:30.816","10000000000","42436.636259034065","1923.1812607719648","40513.454998262103","0","6593388544","6844366848","26082009088","26.241716368195757","52073.65064990236","0","0","0","1033953280","139173888","18.293831289271388","100","63.418615136140801","0","1","0","1","0","0","674344","674344","32","32","66","66","100","100","0","176740720","0","0"
"03/30/2016 14:44:31.835","10000000000","75426.237166893377","36710.82548211918","38715.411684774204","0","6596296704","6842822656","26082009088","26.235795842691793","31249.751512790132","0","0","0","1033809920","139218944","14.542304356414212","59.434606097780794","44.392312486121362","0","1","0","1","0","0","338368","338368","40","40","66","66","62","62","0","173485936","0","0"
"03/30/2016 14:44:32.852","10000000000","110838.93799743596","4369.402194823645","106469.53580261231","0","6591442944","6846889984","26082009088","26.251390224191613","29905.737469294534","0","0","0","1033822208","139153408","13.804017828305664","47.084603240757538","45.246507797597822","0","1","0","1","0","0","524816","524816","72","72","66","66","90","90","0","204465736","0","0"
"03/30/2016 14:44:34.000","10000000000","27398.514134033045","3240.2251681896541","24158.288965843389","0","6570307584","6873227264","26082009088","26.352368948304232","13980.826270493859","0","0","0","1034006528","139157504","12.228820671939774","51.764091883494579","27.854531620008732","0","1","0","1","0","0","362992","362992","32","32","64","64","100","83","0","187138168","0","0"
"03/30/2016 14:44:35.006","10000000000","59414.571116191233","25587.913726269755","33826.657389921478","0","6554460160","6887378944","26082009088","26.406627345164125","52139.946327402846","0.9939369843951894","0.9939369843951894","0","1033994240","139337728","35.662666337739985","67.438435082933054","49.617622730768673","0","1","0","1","0","0","199392","199392","32","32","53","53","62","55","0","179600016","0","0"
"03/30/2016 14:44:36.196","10000000000","176948.10217338376","98246.677777732941","78701.424395650814","0","6555111424","6886313984","26082009088","26.402544224126913","25584.205336809242","21.018209504131676","21.018209504131676","0","1033986048","139128832","25.582134805863397","72.450013198848325","32.141655472804274","0","1","0","1","0","0","163456","163456","16","16","63","63","50","40","0","175482632","0","0"
"03/30/2016 14:44:37.214","10000000000","116139.89119730698","69989.209309342754","46150.681887964223","0","6554398720","6888636416","26082009088","26.411448568850371","37063.164141668625","6.8755538504181999","6.8755538504181999","0","1034092544","139137024","20.68568192296684","48.668856100637484","39.839100569314382","0","1","0","1","0","0","192784","192784","24","24","49","49","50","50","0","173423944","0","0"
"03/30/2016 14:44:38.348","10000000000","2096129.1741068652","1128181.4924282171","967947.68167864811","0","6586482688","6858678272","26082009088","26.296587233211227","12697.174633907833","270.75311610819648","60.853306226272174","0","1033908224","139141120","28.886817132276967","69.049834378019497","29.57459408374266","0","1","0","1","0","0","136920","136920","40","40","33","33","120","120","0","135925200","0","0"
