"(PDH-CSV 4.0) (China Standard Time)(-480)","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\current bandwidth","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes total/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes received/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes sent/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\output queue length","\\dcnds0005337\memory\available bytes","\\dcnds0005337\memory\committed bytes","\\dcnds0005337\memory\commit limit","\\dcnds0005337\memory\% committed bytes in use","\\dcnds0005337\memory\page faults/sec","\\dcnds0005337\memory\pages/sec","\\dcnds0005337\memory\page reads/sec","\\dcnds0005337\memory\page writes/sec","\\dcnds0005337\memory\pool paged bytes","\\dcnds0005337\memory\pool nonpaged bytes","\\dcnds0005337\processor(_total)\% privileged time","\\dcnds0005337\processor(_total)\% processor time","\\dcnds0005337\processor(_total)\% user time","\\dcnds0005337\ica session(_server total)\latency - last recorded","\\dcnds0005337\ica session(console (yuaaron))\latency - last recorded","\\dcnds0005337\ica session(_server total)\latency - session average","\\dcnds0005337\ica session(console (yuaaron))\latency - session average","\\dcnds0005337\ica session(_server total)\latency - session deviation","\\dcnds0005337\ica session(console (yuaaron))\latency - session deviation","\\dcnds0005337\ica session(_server total)\output session bandwidth","\\dcnds0005337\ica session(console (yuaaron))\output session bandwidth","\\dcnds0005337\ica session(_server total)\input session bandwidth","\\dcnds0005337\ica session(console (yuaaron))\input session bandwidth","\\dcnds0005337\ica session(_server total)\output session compression","\\dcnds0005337\ica session(console (yuaaron))\output session compression","\\dcnds0005337\ica session(_server total)\input session compression","\\dcnds0005337\ica session(console (yuaaron))\input session compression","\\dcnds0005337\ica session(_server total)\output session line speed","\\dcnds0005337\ica session(console (yuaaron))\output session line speed","\\dcnds0005337\ica session(_server total)\input session line speed","\\dcnds0005337\ica session(console (yuaaron))\input session line speed"
"03/30/2016 15:34:23.538","10000000000"," "," "," ","0","7032836096","6339104768","26082009088","24.304511000713287"," "," "," "," ","1033433088","138895360"," "," "," ","0","2","0","2","0","0","402936","402936","16","16","64","64","40","33","0","210598792","0","0"
"03/30/2016 15:34:24.595","10000000000","36705.03413332576","21563.367821475371","15141.666311850389","0","7014891520","6349996032","26082009088","24.346268765474637","7957.3463527252252","0.94617673635258326","0.94617673635258326","0","1033449472","138985472","33.2040873490702","79.339681925847145","53.864405423223047","0","2","0","2","0","0","212680","212680","32","32","68","68","125","125","0","238064200","0","0"
"03/30/2016 15:34:25.722","10000000000","79489.577362816388","46189.84158869135","33299.735774125031","0","7014092800","6351310848","26082009088","24.351309849524426","1072.6967187369685","7.0980758890783688","7.0980758890783688","0","1033449472","139001856","14.532796942133649","43.944913405731299","20.761144826067525","0","2","0","2","0","0","108816","108816","32","32","63","63","50","50","0","218631128","0","0"
"03/30/2016 15:34:26.731","10000000000","8570.0154305862943","3328.7097399791123","5241.3056906071824","0","7014203392","6351675392","26082009088","24.352707533264088","2649.8868248598233","0","0","0","1033449472","139018240","0","3.3787106918644061","2.3189058695716156","0","2","0","2","0","0","72256","72256","16","16","68","68","50","50","0","242080368","0","0"
"03/30/2016 15:34:27.740","10000000000","3499.3386834597923","3009.7682191071622","489.57046435263027","0","7019237376","6339809280","26082009088","24.307212142322523","3022.6516523795999","0","0","0","1033363456","138981376","3.0918810993033499","0","5.4107968786867602","0","2","0","2","0","0","36184","36184","24","24","68","68","57","50","0","253804984","0","0"
"03/30/2016 15:34:28.848","10000000000","3081.9455478431209","2924.0127598862991","157.93278795682173","0","7019474944","6339846144","26082009088","24.307353481127659","1763.4323866721695","0","0","0","1033371648","139010048","0.70395028369735224","9.1909909958693081","0","0","2","0","2","0","0","18128","18128","8","8","68","68","66","50","0","259667288","0","0"
"03/30/2016 15:34:29.857","10000000000","4566.6734321087888","2868.0453369190177","1698.6280951897706","0","7019819008","6339309568","26082009088","24.305296216297371","2291.2649685406941","0","0","0","1033363456","139014144","0","0","2.3189890598690055","0","2","0","2","0","0","9096","9096","16","16","67","67","42","37","0","262598448","0","0"
"03/30/2016 15:34:30.966","10000000000","1656.3340395669979","1488.6268368672365","167.70720269976135","0","7019970560","6340055040","26082009088","24.308154401023419","3933.0043987976292","0","0","0","1033371648","139051008","0.70326601244293974","12.091180422084037","2.813082082233616","0","2","0","2","0","0","4592","4592","24","24","66","66","33","30","0","264064024","0","0"
"03/30/2016 15:34:31.976","10000000000","5942.1000660739355","4618.4433202657292","1323.6567458082059","0","7020097536","6338281472","26082009088","24.301354434065289","2369.1178703956894","0","0","0","1033363456","139034624","0.77220990772209908","0","0","0","2","0","2","0","0","2376","2376","8","8","66","66","25","20","0","264796816","0","0"
"03/30/2016 15:34:33.084","10000000000","2177.6521985307659","1690.3201690211872","487.33202950957877","0","7020306432","6337409024","26082009088","24.298009415677114","1770.6397072181362","0","0","0","1033371648","139087872","0.70390072906066792","9.1962193672329491","0","0","2","0","2","0","0","2040","2040","16","16","62","62","25","25","0","265400048","0","0"
