"(PDH-CSV 4.0) (China Standard Time)(-480)","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\current bandwidth","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes total/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes received/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes sent/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\output queue length","\\dcnds0005337\memory\available bytes","\\dcnds0005337\memory\committed bytes","\\dcnds0005337\memory\commit limit","\\dcnds0005337\memory\% committed bytes in use","\\dcnds0005337\memory\page faults/sec","\\dcnds0005337\memory\pages/sec","\\dcnds0005337\memory\page reads/sec","\\dcnds0005337\memory\page writes/sec","\\dcnds0005337\memory\pool paged bytes","\\dcnds0005337\memory\pool nonpaged bytes","\\dcnds0005337\processor(_total)\% privileged time","\\dcnds0005337\processor(_total)\% processor time","\\dcnds0005337\processor(_total)\% user time","\\dcnds0005337\ica session(_server total)\latency - last recorded","\\dcnds0005337\ica session(console (yuaaron))\latency - last recorded","\\dcnds0005337\ica session(_server total)\latency - session average","\\dcnds0005337\ica session(console (yuaaron))\latency - session average","\\dcnds0005337\ica session(_server total)\latency - session deviation","\\dcnds0005337\ica session(console (yuaaron))\latency - session deviation","\\dcnds0005337\ica session(_server total)\output session bandwidth","\\dcnds0005337\ica session(console (yuaaron))\output session bandwidth","\\dcnds0005337\ica session(_server total)\input session bandwidth","\\dcnds0005337\ica session(console (yuaaron))\input session bandwidth","\\dcnds0005337\ica session(_server total)\output session compression","\\dcnds0005337\ica session(console (yuaaron))\output session compression","\\dcnds0005337\ica session(_server total)\input session compression","\\dcnds0005337\ica session(console (yuaaron))\input session compression","\\dcnds0005337\ica session(_server total)\output session line speed","\\dcnds0005337\ica session(console (yuaaron))\output session line speed","\\dcnds0005337\ica session(_server total)\input session line speed","\\dcnds0005337\ica session(console (yuaaron))\input session line speed"
"03/30/2016 18:16:38.223","10000000000","3698.0729742536723","2412.7310061601643","1285.3419680935081","0","4168892416","9293479936","26082009088","35.631764043345157","927.97346390775544","0","0","0","983437312","139341824","4.6195084341516495","9.1496674616842419","15.398361447172162","0","2","0","2","0","0","31872","31872","16","16","47","47","25","25","0","170094512","0","0"
"03/30/2016 18:16:39.332","10000000000","33192.877078161269","3318.8369013910537","29874.040176770217","0","4183527424","9280495616","26082009088","35.58198137531452","19217.877900882995","0","0","0","983437312","139378688","11.252328328934464","28.266406903042785","16.878492493401698","0","2","0","2","0","0","126824","126824","8","8","58","58","25","25","0","173770600","0","0"
"03/30/2016 18:16:40.443","10000000000","2245.6388703077396","1880.2162725742958","365.42259773344381","0","4177117184","9283276800","26082009088","35.592644602946315","5391.3334000574587","0","0","0","983437312","139411456","5.6160360561603602","24.183513241835129","18.252117182521172","0","2","0","2","0","0","66024","66024","24","24","58","58","37","37","0","170280240","0","0"
"03/30/2016 18:16:41.557","10000000000","3367.013642913078","2928.9697458878627","438.04389702521519","0","4177281024","9283973120","26082009088","35.595314335932187","505.36621726474618","0","0","0","983437312","139390976","2.800456040571885","25.787914924845033","14.002280202859426","0","2","0","2","0","0","35472","35472","8","8","57","57","25","25","0","201295720","0","0"
"03/30/2016 18:16:42.566","10000000000","2969.0025627962373","2045.4009644897976","923.60159830643966","0","4177997824","9283530752","26082009088","35.593618270270575","1341.7988885267375","0","0","0","983437312","139382784","3.0918810993033499","10.33544812020285","17.005346046168427","0","2","0","2","0","0","19272","19272","16","16","55","55","25","25","0","216398352","0","0"
"03/30/2016 18:16:43.674","10000000000","72375.944454407043","36254.305937751546","36121.638516655497","0","4174897152","9284304896","26082009088","35.596586385178398","22785.403948381005","0","0","0","983425024","139354112","17.597635543304875","47.207111418822009","29.564020132282803","0","2","0","2","0","0","125544","125544","8","8","50","50","25","25","0","223390208","0","0"
"03/30/2016 18:16:44.789","10000000000","10487.13787078626","4846.1521623599128","5640.9857084263476","0","4174864384","9284747264","26082009088","35.59828245084001","38410.375968826738","0.89710332513141666","0.89710332513141666","0","983425024","139386880","18.903073785978673","76.896233177400404","49.007980710007992","0","2","0","2","0","0","80192","80192","24","24","43","43","42","37","0","228865368","0","0"
"03/30/2016 18:16:45.809","10000000000","3597.9394832071962","3332.115710047668","265.8237731595284","0","4176068608","9284849664","26082009088","35.598675058632047","2961.3356869690638","0","0","0","983416832","139374592","5.3524451476420989","21.24266985066199","15.292686417632748","0","2","0","2","0","0","40360","40360","8","8","43","43","25","25","0","231190760","0","0"
"03/30/2016 18:16:46.818","10000000000","1577.7492950423884","1285.3899721545088","292.35932288787978","0","4181176320","9277861888","26082009088","35.571883502903255","886.98845418526241","0","0","0","983416832","139341824","3.0918810993033499","16.519210318809542","13.913464946865076","0","2","0","2","0","0","20176","20176","16","16","43","43","28","25","0","232906336","0","0"
"03/30/2016 18:16:47.827","10000000000","6641.8525865335323","2242.6777413738878","4399.174845159645","0","4171943936","9290297344","26082009088","35.619561793168565","25906.692124625126","0","0","0","983429120","139341824","28.59989521365009","55.16772406010142","27.053964573810212","0","2","0","2","0","0","24848","24848","8","8","24","24","25","25","0","233834472","0","0"
"03/30/2016 18:16:48.837","10000000000","4868.425236291966","3365.8003973387795","1502.6248389531866","0","4172894208","9310404608","26082009088","35.696654259213481","5138.8382758662701","0","0","0","983420928","139448320","45.560097455600975","59.845342198453423","27.027168570271687","0","2","0","2","0","0","12912","12912","24","24","25","25","42","37","0","235663912","0","0"
"03/30/2016 18:16:50.022","10000000000","3262.9063378898481","2684.3708641776652","578.53547371218292","0","4126666752","9708380160","26082009088","37.222516590820078","16667.050389174739","0","0","0","983433216","139304960","42.780802088567512","100","51.995138038938727","0","2","0","2","0","0","6936","6936","24","24","26","26","33","30","0","236768656","0","0"
"03/30/2016 18:16:51.134","10000000000","3124.735296704182","2623.8784448295837","500.85685187459836","0","4122521600","9707753472","26082009088","37.220113831132792","15678.527952038596","0","0","0","983433216","141250560","39.980312117768321","100","56.814116860808817","0","2","0","2","0","0","3912","3912","8","8","27","27","20","20","0","237511064","0","0"
"03/30/2016 18:16:52.275","10000000000","18434.680690066405","7936.7646276412752","10497.916062425131","0","4122791936","9707089920","26082009088","37.217569732640378","17288.210437945501","0.87650630896093595","0.87650630896093595","0","983425024","141070336","56.052977260742921","100","51.95153990020075","0","2","0","2","0","0","28336","28336","1840","1840","33","33","132","132","0","238072296","0","0"
"03/30/2016 18:16:53.412","10000000000","37633.546693631019","13304.735908779188","24328.810784851834","0","4116131840","9702424576","26082009088","37.199682521635047","22730.940246504964","0","0","0","983416832","139743232","71.338969884893658","100","43.900904544549938","0","2","0","2","0","0","28896","28896","3112","3112","46","46","127","127","0","237884544","0","0"
"03/30/2016 18:16:55.160","10000000000","23685.801115545484","11071.861262556977","12613.939852988507","0","4117405696","9408557056","26082009088","36.07297668003941","29972.473010908736","0","0","0","983703552","139452416","69.604469758973764","100","26.770949907297599","0","2","0","2","0","0","85720","85720","4064","4064","56","56","132","132","0","228717096","0","0"
"03/30/2016 18:16:56.467","10000000000","23035.739144445281","13379.989637096896","9655.7495073483842","0","4116205568","9389068288","26082009088","35.998255565058408","17070.519302803248","0.76614691004906643","0.76614691004906643","0","983437312","139395072","22.693128849442772","61.182802087325719","20.901569873640508","0","2","0","2","0","0","52800","52800","4448","4448","52","52","131","131","0","224258112","0","0"
