"(PDH-CSV 4.0) (China Standard Time)(-480)","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\current bandwidth","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes total/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes received/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes sent/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\output queue length","\\dcnds0005337\memory\available bytes","\\dcnds0005337\memory\committed bytes","\\dcnds0005337\memory\commit limit","\\dcnds0005337\memory\% committed bytes in use","\\dcnds0005337\memory\page faults/sec","\\dcnds0005337\memory\pages/sec","\\dcnds0005337\memory\page reads/sec","\\dcnds0005337\memory\page writes/sec","\\dcnds0005337\memory\pool paged bytes","\\dcnds0005337\memory\pool nonpaged bytes","\\dcnds0005337\processor(_total)\% privileged time","\\dcnds0005337\processor(_total)\% processor time","\\dcnds0005337\processor(_total)\% user time","\\dcnds0005337\ica session(_server total)\latency - last recorded","\\dcnds0005337\ica session(console (yuaaron))\latency - last recorded","\\dcnds0005337\ica session(_server total)\latency - session average","\\dcnds0005337\ica session(console (yuaaron))\latency - session average","\\dcnds0005337\ica session(_server total)\latency - session deviation","\\dcnds0005337\ica session(console (yuaaron))\latency - session deviation","\\dcnds0005337\ica session(_server total)\output session bandwidth","\\dcnds0005337\ica session(console (yuaaron))\output session bandwidth","\\dcnds0005337\ica session(_server total)\input session bandwidth","\\dcnds0005337\ica session(console (yuaaron))\input session bandwidth","\\dcnds0005337\ica session(_server total)\output session compression","\\dcnds0005337\ica session(console (yuaaron))\output session compression","\\dcnds0005337\ica session(_server total)\input session compression","\\dcnds0005337\ica session(console (yuaaron))\input session compression","\\dcnds0005337\ica session(_server total)\output session line speed","\\dcnds0005337\ica session(console (yuaaron))\output session line speed","\\dcnds0005337\ica session(_server total)\input session line speed","\\dcnds0005337\ica session(console (yuaaron))\input session line speed"
"03/30/2016 16:09:12.095","10000000000","16928.165701155889","9698.8408424673562","7229.324858688532","0","5034762240","8448036864","26082009088","32.390284182083327","3039.8612951888499","0","0","0","1038520320","139866112","1.5444099154440993","18.146274481462743","16.98850906988509","0","1","0","1","0","0","214432","214432","4480","4480","44","44","125","125","0","138837632","0","0"
"03/30/2016 16:09:13.104","10000000000","17341.657408169933","8726.8206832587257","8614.8367249112089","0","5025599488","8456626176","26082009088","32.423216123679623","5297.9313391666074","7.9280678476118336","0.9910084809514792","0","1038520320","139837440","4.6378216489550255","21.929997287684511","16.232370816436692","0","1","0","1","0","0","122976","122976","4440","4440","42","42","126","126","0","83021200","0","0"
"03/30/2016 16:09:14.114","10000000000","29494.394410077923","6884.5359171699256","22609.858492907999","0","5024161792","8457662464","26082009088","32.427189314535063","6740.8396874319615","0","0","0","1038512128","139816960","16.232380726248486","29.659709945754685","13.913464946865076","0","1","0","1","0","0","130920","130920","3200","3200","38","38","123","123","0","124221336","0","0"
"03/30/2016 16:09:15.124","10000000000","15098.736788852813","7465.7120270630821","7633.0247617897312","0","5022969856","8459673600","26082009088","32.434900131570721","6021.2784177957383","0","0","0","1038512128","139866112","10.810869408108694","19.690684396906843","18.532918985329189","0","1","0","1","0","0","77712","77712","2560","2560","41","41","124","124","0","144748016","0","0"
"03/30/2016 16:09:16.232","10000000000","13458.110919091603","6884.7266278917614","6573.3842911998418","0","5023961088","8458657792","26082009088","32.431005462273689","570.34306315737228","0","0","0","1038512128","139837440","3.5195216940399821","26.08994515710884","14.078104824896572","0","1","0","1","0","0","56792","56792","3464","3464","44","44","121","121","0","155083728","0","0"
"03/30/2016 16:09:17.241","10000000000","18960.347393286724","12657.079951892987","6303.2674413937357","0","5021982720","8459898880","26082009088","32.435763868713217","3761.1477893222054","0","0","0","1038512128","139812864","4.6378216489550255","11.108423349934583","16.232380726248486","0","1","0","1","0","0","30872","30872","4032","4032","28","28","124","124","0","160252344","0","0"
"03/30/2016 16:09:18.353","10000000000","12202.844548709674","6649.9657654906441","5552.8787832190301","0","5025730560","8455655424","26082009088","32.419494201811084","5487.2334146076955","0","0","0","1038520320","139837440","11.923349032003275","34.772287159773228","14.027464160058814","0","1","0","1","0","0","22064","22064","3168","3168","12","12","124","124","0","162792688","0","0"
"03/30/2016 16:09:19.364","10000000000","34868.080089568648","8048.9146130626223","26819.16547650603","0","5026910208","8455184384","26082009088","32.4176882059677","6506.9807372006626","0","0","0","1038512128","139866112","15.42882309197369","35.19894301371049","20.057470019565798","0","1","0","1","0","0","101800","101800","3472","3472","46","46","129","129","0","146464224","0","0"
"03/30/2016 16:09:20.375","10000000000","43151.814887811212","8305.0433831972132","34846.771504614","0","5019881472","8464625664","26082009088","32.453886644393762","11283.349213675841","0","0","0","1038512128","139849728","8.4858477554816236","22.084448330636764","13.885940782776322","0","1","0","1","0","0","174072","174072","3424","3424","59","59","125","125","0","171551608","0","0"
"03/30/2016 16:09:21.394","10000000000","13084.522916465663","9191.8503572650916","3892.6725592005714","0","5026656256","8457719808","26082009088","32.4274091748986","3546.1991821461584","0","0","0","1038520320","139845632","4.5923559547608743","37.237801951601391","32.146491683326119","0","2","0","2","0","0","88552","88552","4888","4888","59","59","129","129","0","152357912","0","0"
"03/30/2016 16:09:22.403","10000000000","13602.547150045857","8142.6978058125142","5459.849344233342","0","5027655680","8455299072","26082009088","32.418127926694787","1072.3465221384056","0","0","0","1038512128","139857920","2.3191212389551557","4.1431936107764855","11.595576462706322","0","2","0","2","0","0","49792","49792","3928","3928","59","59","127","127","0","175930120","0","0"
"03/30/2016 16:09:23.511","10000000000","15583.712367338099","7007.6167785719445","8576.0955887661548","0","5025288192","8457060352","26082009088","32.424880780717871","1067.612446754747","0","0","0","1038520320","139853824","4.2234314474689709","26.793854910537828","14.078104824896572","0","2","0","2","0","0","28496","28496","3280","3280","54","54","125","125","0","187789864","0","0"
"03/30/2016 16:09:24.520","10000000000","2766.0167832106845","2376.5346636113295","389.48211959935469","0","5024096256","8457162752","26082009088","32.425273388509908","1477.6535377166358","0","0","0","1038512128","139866112","2.3189058695716156","14.200294539426139","10.821583847561724","0","2","0","2","0","0","15176","15176","1712","1712","54","54","124","124","0","193790832","0","0"
"03/30/2016 16:09:25.531","10000000000","1649.1581374372361","1402.6753185765688","246.48281886066735","0","5022625792","8458321920","26082009088","32.429717708715799","883.97251904648977","0","0","0","1038512128","139911168","3.8610297386102972","16.601864566018641","13.127489231274891","0","2","0","2","0","0","8656","8656","896","896","53","53","119","119","0","196955160","0","0"
"03/30/2016 16:09:26.542","10000000000","9822.3555151073324","7026.2754434391254","2796.0800716682074","0","5024583680","8456753152","26082009088","32.423702957341746","508.01878997435796","0","0","0","1038512128","139919360","4.6286469275921078","20.541566021439394","16.200259301468467","0","2","0","2","0","0","5432","5432","2904","2904","51","51","131","131","0","198654664","0","0"
"03/30/2016 16:09:27.565","10000000000","41401.900794676178","18382.717490642321","23019.183304033853","0","5017702400","8461783040","26082009088","32.442987852086738","16677.013885462882","0","0","0","1038512128","139902976","19.041181819318069","45.161382299270073","37.320730817543243","0","2","0","2","0","0","68520","68520","3152","3152","69","69","132","132","0","211216448","0","0"
"03/30/2016 16:09:28.711","10000000000","12781.97485573867","7884.4455657878143","4897.5292899508568","0","5020135424","8460013568","26082009088","32.436203589440296","383.52039926657619","0","0","0","1038503936","139894784","9.5362254167596348","40.739166258046687","21.115923342163601","0","2","0","2","0","0","43328","43328","4304","4304","47","47","133","133","0","217875064","0","0"
"03/30/2016 16:09:29.719","10000000000","15423.136788451944","10721.892481481225","4701.2443069707188","0","5018427392","8460705792","26082009088","32.438857618114483","1744.9860172951032","0","0","0","1038495744","139898880","7.7373711041594255","38.101031166724596","40.234329741629011","0","2","0","2","0","0","26064","26064","5248","5248","50","50","134","134","0","254795104","0","0"
