"(PDH-CSV 4.0) (China Standard Time)(-480)","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\current bandwidth","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes total/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes received/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes sent/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\output queue length","\\dcnds0005337\memory\available bytes","\\dcnds0005337\memory\committed bytes","\\dcnds0005337\memory\commit limit","\\dcnds0005337\memory\% committed bytes in use","\\dcnds0005337\memory\page faults/sec","\\dcnds0005337\memory\pages/sec","\\dcnds0005337\memory\page reads/sec","\\dcnds0005337\memory\page writes/sec","\\dcnds0005337\memory\pool paged bytes","\\dcnds0005337\memory\pool nonpaged bytes","\\dcnds0005337\processor(_total)\% privileged time","\\dcnds0005337\processor(_total)\% processor time","\\dcnds0005337\processor(_total)\% user time","\\dcnds0005337\ica session(_server total)\latency - last recorded","\\dcnds0005337\ica session(console (yuaaron))\latency - last recorded","\\dcnds0005337\ica session(_server total)\latency - session average","\\dcnds0005337\ica session(console (yuaaron))\latency - session average","\\dcnds0005337\ica session(_server total)\latency - session deviation","\\dcnds0005337\ica session(console (yuaaron))\latency - session deviation","\\dcnds0005337\ica session(_server total)\output session bandwidth","\\dcnds0005337\ica session(console (yuaaron))\output session bandwidth","\\dcnds0005337\ica session(_server total)\input session bandwidth","\\dcnds0005337\ica session(console (yuaaron))\input session bandwidth","\\dcnds0005337\ica session(_server total)\output session compression","\\dcnds0005337\ica session(console (yuaaron))\output session compression","\\dcnds0005337\ica session(_server total)\input session compression","\\dcnds0005337\ica session(console (yuaaron))\input session compression","\\dcnds0005337\ica session(_server total)\output session line speed","\\dcnds0005337\ica session(console (yuaaron))\output session line speed","\\dcnds0005337\ica session(_server total)\input session line speed","\\dcnds0005337\ica session(console (yuaaron))\input session line speed"
"03/30/2016 15:20:25.758","10000000000"," "," "," ","0","6779854848","6644158464","26082009088","25.474105317511341"," "," "," "," ","1033207808","139055104"," "," "," ","0","1","0","1","0","0","603376","603376","3200","3200","79","79","123","123","0","128098328","0","0"
"03/30/2016 15:20:26.923","10000000000","2168159.5984615292","45517.089014314828","2122642.5094472142","0","6774775808","6646951936","26082009088","25.484815658078187","15139.74718793723","4.2915548466288422","4.2915548466288422","0","1033240576","139128832","28.11754017731274","49.790111117643598","16.736626766507896","0","1","0","1","0","0","8736592","8736592","3528","3528","84","84","138","138","0","161879480","0","0"
"03/30/2016 15:20:28.037","10000000000","571784.1020812802","21761.666309567332","550022.43577171292","0","6812577792","6605426688","26082009088","25.325605346250235","32530.298165526714","21.542649374262332","2.6928311717827915","0","1033293824","139104256","28.70466992798027","48.19156324942012","20.303310782027722","0","1","0","1","0","0","6415856","6415856","5280","5280","86","86","136","136","0","154413944","0","0"
"03/30/2016 15:20:29.145","10000000000","23840.415062925844","6591.8531049216526","17248.561958004193","0","6813134848","6604390400","26082009088","25.321632155394791","873.61908619443591","0","0","0","1033293824","139108352","1.4078104824896571","5.6766976731929653","4.2234314474689709","0","1","0","1","0","0","3263648","3263648","4624","4624","76","76","130","130","0","158324848","0","0"
"03/30/2016 15:20:30.253","10000000000","15485.538272491143","6588.0546295929453","8897.483642898198","0","6813511680","6604316672","26082009088","25.321349477784523","854.64215537322184","0","0","0","1033293824","139091968","3.5195307184083036","9.9001291206619371","6.3351426590192963","0","1","0","1","0","0","1656328","1656328","3440","3440","68","68","124","124","0","157494896","0","0"
"03/30/2016 15:20:31.361","10000000000","22060.637739691156","6997.6758041957546","15062.961935495401","0","6816919552","6598664192","26082009088","25.299677527663931","1631.6479048215017","0","0","0","1033302016","139071488","1.4078104824896571","14.123560568130911","2.8156209649793142","0","1","0","1","0","0","882496","882496","4192","4192","67","67","126","126","0","160513096","0","0"
"03/30/2016 15:20:32.369","10000000000","8715.6490242064119","6039.2523627781275","2676.3966614282831","0","6816956416","6598811648","26082009088","25.300242882884465","310.4937564963131","0","0","0","1033293824","139079680","1.5474742208318852","0","0.7737420702374207","0","1","0","1","0","0","442912","442912","3648","3648","67","67","125","125","0","162022192","0","0"
"03/30/2016 15:20:33.477","10000000000","31058.610685544583","8087.4936503428698","22971.117035201714","0","6817193984","6599258112","26082009088","25.301954652857759","804.95919840502563","0","0","0","1033302016","139108352","3.5195216940399821","17.643091286539214","5.6312419299586285","0","1","0","1","0","0","301088","301088","4272","4272","41","41","121","121","0","162517640","0","0"
"03/30/2016 15:20:34.486","10000000000","21963.821984516202","6638.4043884431903","15325.417596073014","0","6817177600","6599864320","26082009088","25.304278890986637","355.80578910885419","0","0","0","1033302016","139120640","0.77299874676707325","4.9217586645607048","4.6379627502625684","0","1","0","1","0","0","200568","200568","3888","3888","43","43","121","121","0","126749400","0","0"
"03/30/2016 15:20:35.495","10000000000","5548.581152780911","4044.2507027145734","1504.3304500663373","0","6817226752","6599938048","26082009088","25.304561568596906","469.73164251083261","0","0","0","1033302016","139132928","0","1.0530096381520693","0","0","1","0","1","0","0","101792","101792","2064","2064","43","43","119","119","0","108889704","0","0"
