"(PDH-CSV 4.0) (China Standard Time)(-480)","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\current bandwidth","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes total/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes received/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes sent/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\output queue length","\\dcnds0005337\memory\available bytes","\\dcnds0005337\memory\committed bytes","\\dcnds0005337\memory\commit limit","\\dcnds0005337\memory\% committed bytes in use","\\dcnds0005337\memory\page faults/sec","\\dcnds0005337\memory\pages/sec","\\dcnds0005337\memory\page reads/sec","\\dcnds0005337\memory\page writes/sec","\\dcnds0005337\memory\pool paged bytes","\\dcnds0005337\memory\pool nonpaged bytes","\\dcnds0005337\processor(_total)\% privileged time","\\dcnds0005337\processor(_total)\% processor time","\\dcnds0005337\processor(_total)\% user time","\\dcnds0005337\ica session(_server total)\latency - last recorded","\\dcnds0005337\ica session(console (yuaaron))\latency - last recorded","\\dcnds0005337\ica session(_server total)\latency - session average","\\dcnds0005337\ica session(console (yuaaron))\latency - session average","\\dcnds0005337\ica session(_server total)\latency - session deviation","\\dcnds0005337\ica session(console (yuaaron))\latency - session deviation","\\dcnds0005337\ica session(_server total)\output session bandwidth","\\dcnds0005337\ica session(console (yuaaron))\output session bandwidth","\\dcnds0005337\ica session(_server total)\input session bandwidth","\\dcnds0005337\ica session(console (yuaaron))\input session bandwidth","\\dcnds0005337\ica session(_server total)\output session compression","\\dcnds0005337\ica session(console (yuaaron))\output session compression","\\dcnds0005337\ica session(_server total)\input session compression","\\dcnds0005337\ica session(console (yuaaron))\input session compression","\\dcnds0005337\ica session(_server total)\output session line speed","\\dcnds0005337\ica session(console (yuaaron))\output session line speed","\\dcnds0005337\ica session(_server total)\input session line speed","\\dcnds0005337\ica session(console (yuaaron))\input session line speed"
"03/30/2016 15:19:22.603","10000000000"," "," "," ","0","6864596992","6537723904","26082009088","25.066028778465245"," "," "," "," ","1033162752","139157504"," "," "," ","0","2","0","2","0","0","939216","939216","5304","5304","88","88","132","132","0","240651224","0","0"
"03/30/2016 15:19:23.615","10000000000","154829.30685242824","5679.5612864977029","149149.74556593056","0","6860181504","6542356480","26082009088","25.083790354977118","12465.787263475126","0","0","0","1033154560","139145216","16.954934941288478","36.804333400652034","20.037650385159111","0","2","0","2","0","0","1068760","1068760","2768","2768","85","85","129","129","0","203958152","0","0"
"03/30/2016 15:19:24.640","10000000000","324786.73499887233","14775.005521360839","310011.72947751149","0","7003721728","6362419200","26082009088","24.393899942804897","28204.789029387688","42.922239729293338","6.8285381387512132","0","1032822784","139083776","19.784407918317065","41.40771988891926","22.067229094365754","0","2","0","2","0","0","1737328","1737328","3336","3336","78","78","128","128","0","178287776","0","0"
"03/30/2016 15:19:25.672","10000000000","41094.944029310231","8258.328019471166","32836.616009839068","0","6990823424","6378364928","26082009088","24.455036828181324","5829.1800264154099","0","0","0","1032814592","139079680","3.0231301890074072","1.7482688572592719","7.557825472518517","0","2","0","2","0","0","989000","989000","2864","2864","72","72","127","127","0","199779024","0","0"
"03/30/2016 15:19:26.779","10000000000","96514.839271709789","8896.6798194323583","87618.159452277425","0","6990999552","6375903232","26082009088","24.44559853686069","828.33337337998501","0","0","0","1032814592","139055104","2.8181644346857095","7.0005736553715892","4.2272466520285645","0","2","0","2","0","0","843336","843336","2784","2784","58","58","120","120","0","234169488","0","0"
"03/30/2016 15:19:27.887","10000000000","15131.746914019783","6912.9350129057993","8218.8119011139843","0","6990557184","6375690240","26082009088","24.444781912653248","2745.319622618726","0","0","0","1032798208","139083776","6.3351516833876174","9.1962193672329491","2.8156209649793142","0","2","0","2","0","0","483496","483496","3120","3120","46","46","119","119","0","251362440","0","0"
"03/30/2016 15:19:28.995","10000000000","6099.6392903740452","4468.49776737504","1631.1415229990052","0","6990622720","6375817216","26082009088","24.445268746315378","434.85078212694719","0","0","0","1032798208","139067392","0.70390072906066792","9.9001291206619371","0.70390072906066792","0","2","0","2","0","0","278280","278280","2248","2248","46","46","117","117","0","226412960","0","0"
"03/30/2016 15:19:30.008","10000000000","7588.6190460910366","4964.2956757410529","2624.3233703499836","0","6990561280","6375612416","26082009088","24.444483530731294","1213.428676508702","0","0","0","1032798208","139104256","3.0796722894344328","7.6098313169670195","4.6195084341516495","0","2","0","2","0","0","153224","153224","2328","2328","34","34","117","117","0","246796176","0","0"
"03/30/2016 15:19:31.020","10000000000","23229.895132966914","7170.8430379829388","16059.052094983976","0","6991077376","6375952384","26082009088","24.445786988600869","759.87023511215102","0","0","0","1032806400","139051008","0","5.2065050411954861","5.3947569669910482","0","2","0","2","0","0","144664","144664","3536","3536","26","26","117","117","0","256825712","0","0"
"03/30/2016 15:19:32.029","10000000000","33618.629160751363","6347.102038486194","27271.527122265168","0","6991155200","6377816064","26082009088","24.452932450415993","852.35911197659698","0","0","0","1032798208","139038720","0","4.924651241516087","3.8648464192232912","0","2","0","2","0","0","184752","184752","3176","3176","35","35","117","117","0","224825928","0","0"
"03/30/2016 15:19:33.045","10000000000","13580.185007731889","3664.728924828627","9915.4560829032616","0","6991151104","6375768064","26082009088","24.445080294575199","805.84630658866047","0","0","0","1032806400","139026432","7.6840099241307396","10.86548488008342","3.0736039696522957","0","2","0","2","0","0","133216","133216","1904","1904","32","32","111","111","0","208478616","0","0"
"03/30/2016 15:19:34.056","10000000000","8743.414991949925","6189.6256809527868","2553.7893109971392","0","6991114240","6376341504","26082009088","24.44727889821062","1202.7140984401708","0","0","0","1032806400","139055104","5.400093027294699","8.1985075478604443","3.0857646183947383","0","2","0","2","0","0","84584","84584","2744","2744","30","30","113","113","0","200072544","0","0"
"03/30/2016 15:19:35.065","10000000000","26439.647162170302","7154.2341490950712","19285.413013075231","0","6991147008","6376316928","26082009088","24.44718467234053","1502.3990815941445","0.99102841793808993","0.99102841793808993","0","1032798208","139005952","3.8648464192232912","0","5.4107968786867602","0","2","0","2","0","0","88968","88968","2848","2848","48","48","113","113","0","194991104","0","0"
"03/30/2016 15:19:36.173","10000000000","9623.9415942983378","5407.601090869809","4216.3405034285288","0","6991138816","6377648128","26082009088","24.452288573637045","1343.7780414394433","0","0","0","1032798208","139046912","0","14.123560568130911","5.6312419299586285","0","2","0","2","0","0","60528","60528","2896","2896","51","51","117","117","0","192991368","0","0"
"03/30/2016 15:19:37.182","10000000000","11044.779669280944","6527.7670418621428","4517.0126274188015","0","6991151104","6378037248","26082009088","24.453780483246799","2514.1862737519746","0","0","0","1032798208","139042816","3.0918810993033499","0","4.6378216489550255","0","2","0","2","0","0","43456","43456","3248","3248","55","55","116","116","0","192299320","0","0"
"03/30/2016 15:19:38.290","10000000000","15714.398656207728","6928.5227707159847","8785.8758854917432","0","6991163392","6376620032","26082009088","24.448346791404969","412.44430196915528","0","0","0","1032798208","139059200","3.5195307184083036","19.754802498089539","7.7429531415089539","0","2","0","2","0","0","54088","54088","3464","3464","47","47","116","116","0","193297544","0","0"
